order_id,customer_id,product_id,quantity,order_date
3555,357,54,2,2025-03-25
3556,382,10,3,2025-08-19
3557,254,29,3,2025-01-02
3558,232,53,4,2025-04-20
3559,87,10,2,2025-05-27
3560,162,14,4,2025-10-02
3561,226,58,2,2025-08-22
3562,311,31,2,2025-08-01
3563,107,18,3,2024-12-22
3564,253,5,2,2025-01-21
3565,227,28,1,2025-07-24
3566,125,37,3,2025-05-23
3567,325,30,2,2025-06-04
3568,148,31,3,2025-03-30
3569,273,20,2,2025-04-02
3570,12,23,4,2025-09-14
3571,34,2,3,2025-02-22
3572,267,34,1,2025-03-15
3573,301,36,1,2025-08-17
3574,213,22,3,2025-03-25
3575,199,39,1,2025-05-27
3576,350,49,1,2025-03-20
3577,46,55,2,2024-11-20
3578,289,60,4,2025-09-21
3579,282,29,3,2025-01-19
3580,437,35,2,2025-01-20
3581,300,15,1,2024-11-29
3582,419,35,1,2025-02-14
3583,382,2,1,2025-03-08
3584,74,59,3,2025-09-08
3585,112,35,4,2025-02-05
3586,352,40,4,2025-10-08
3587,272,18,1,2024-12-20
3588,206,27,1,2025-09-07
3589,56,49,3,2025-01-24
3590,106,51,1,2024-11-28
3591,237,10,2,2025-11-01
3592,160,5,3,2024-12-13
3593,25,7,3,2025-09-23
3594,118,56,1,2025-05-18
3595,355,47,4,2025-04-05
3596,72,52,4,2024-12-21
3597,386,47,2,2025-02-19
3598,282,24,3,2025-07-14
3599,319,24,3,2024-12-06
3600,363,31,2,2025-07-29
3601,311,7,3,2025-06-10
3602,378,15,3,2025-02-03
3603,192,9,4,2024-11-24
3604,237,27,1,2025-04-22
3605,268,48,1,2024-12-13
3606,157,51,1,2025-08-31
3607,156,42,1,2025-05-22
3608,199,42,1,2025-03-23
3609,170,15,4,2024-12-17
3610,450,12,1,2025-07-22
3611,306,13,3,2025-09-16
3612,295,54,1,2025-10-15
3613,357,41,3,2024-11-20
3614,109,30,1,2025-05-10
3615,262,42,2,2024-11-18
3616,38,60,3,2025-08-30
3617,93,5,4,2025-03-08
3618,283,20,1,2025-07-05
3619,424,19,4,2025-06-22
3620,447,46,2,2025-10-11
3621,67,21,4,2025-07-31
3622,78,9,2,2025-11-06
3623,209,12,3,2025-09-11
3624,198,51,2,2024-12-17
3625,15,43,2,2025-04-03
3626,388,2,3,2025-08-07
3627,394,33,2,2025-04-20
3628,65,15,3,2025-07-09
3629,224,32,4,2025-11-01
3630,254,16,3,2025-03-28
3631,180,45,3,2024-11-26
3632,152,7,1,2025-07-18
3633,150,55,1,2025-02-26
3634,231,4,4,2025-09-22
3635,414,16,1,2025-05-13
3636,59,48,3,2025-01-07
3637,418,34,4,2025-01-27
3638,23,58,2,2025-10-06
3639,94,58,2,2025-05-10
3640,240,28,2,2025-08-07
3641,276,28,4,2025-09-20
3642,148,45,1,2025-07-24
3643,184,24,1,2025-03-11
3644,271,39,4,2025-11-02
3645,319,21,3,2025-06-21
3646,177,57,3,2025-03-27
3647,366,27,2,2025-08-16
3648,108,59,2,2025-06-06
3649,293,14,3,2024-11-27
3650,139,51,4,2024-12-18
3651,137,30,3,2025-05-31
3652,23,24,3,2024-12-11
3653,231,16,3,2025-07-31
3654,72,1,3,2025-05-14
3655,147,35,4,2024-12-21
3656,353,18,1,2025-02-09
3657,194,6,4,2024-11-22
3658,252,48,3,2024-12-05
3659,432,40,1,2025-06-04
3660,121,1,3,2025-02-05
3661,126,4,2,2025-07-11
3662,13,47,4,2025-08-28
3663,173,48,2,2025-02-10
3664,113,54,2,2024-12-10
3665,312,39,2,2025-08-18
3666,252,30,1,2025-10-16
3667,50,2,2,2024-12-06
3668,242,5,4,2025-08-03
3669,44,45,4,2025-08-14
3670,246,14,2,2025-08-14
3671,188,56,3,2025-11-04
3672,231,25,1,2025-05-26
3673,408,50,4,2025-08-18
3674,70,35,4,2025-04-24
3675,149,39,1,2025-02-09
3676,142,30,4,2024-11-26
3677,435,54,4,2024-12-26
3678,269,52,4,2024-11-24
3679,44,21,1,2025-01-17
3680,365,25,2,2025-02-23
3681,288,42,3,2025-04-15
3682,192,36,4,2025-05-30
3683,411,34,1,2025-02-24
3684,360,51,2,2025-04-01
3685,280,57,1,2025-05-31
3686,76,49,4,2025-06-06
3687,333,50,4,2025-10-29
3688,198,53,3,2024-11-18
3689,184,30,3,2025-07-25
3690,346,55,2,2025-02-14
3691,306,32,2,2025-08-11
3692,152,7,3,2024-12-15
3693,298,56,3,2025-10-10
3694,241,3,3,2025-04-29
3695,272,56,2,2025-11-05
3696,290,60,1,2025-09-30
3697,151,17,3,2025-07-14
3698,137,50,1,2025-03-30
3699,44,48,3,2025-05-03
3700,102,38,2,2025-05-21
3701,241,49,2,2025-06-19
3702,107,57,3,2025-08-05
3703,10,46,2,2025-01-07
3704,32,23,2,2024-12-26
3705,426,31,4,2025-04-29
3706,238,40,1,2025-05-14
3707,32,8,2,2025-09-22
3708,176,38,2,2025-06-20
3709,235,33,4,2025-05-19
3710,14,49,1,2024-11-27
3711,132,5,2,2024-12-23
3712,193,56,1,2025-10-24
3713,95,22,3,2025-08-24
3714,196,18,1,2025-09-22
3715,256,13,3,2025-10-23
3716,220,15,2,2025-11-17
3717,353,47,1,2025-05-06
3718,101,13,4,2025-09-17
3719,78,10,2,2025-01-14
3720,370,26,1,2025-04-19
3721,351,20,4,2025-03-15
3722,173,25,4,2025-01-05
3723,362,44,3,2025-01-10
3724,75,27,4,2025-10-28
3725,378,24,4,2025-08-31
3726,398,7,2,2024-11-28
3727,273,20,4,2024-12-05
3728,396,55,1,2025-06-11
3729,378,22,2,2025-07-26
3730,409,49,3,2025-02-25
3731,137,36,1,2025-11-09
3732,64,58,4,2025-10-05
3733,35,52,1,2025-09-15
3734,92,3,2,2025-05-25
3735,355,22,4,2025-05-03
3736,325,17,4,2024-11-20
3737,229,32,2,2025-04-07
3738,409,43,2,2025-04-18
3739,193,31,2,2024-12-16
3740,443,8,3,2025-07-12
3741,162,48,4,2025-06-07
3742,232,7,2,2025-11-04
3743,50,52,1,2025-10-01
3744,304,43,2,2025-03-04
3745,449,5,2,2025-11-10
3746,350,41,2,2025-09-03
3747,184,59,4,2025-09-10
3748,64,21,4,2025-09-11
3749,191,46,3,2025-04-08
3750,266,27,1,2025-02-15
3751,142,43,1,2025-06-11
3752,104,47,2,2025-07-03
3753,258,35,4,2025-02-04
3754,65,49,1,2025-01-01
3755,358,33,3,2025-02-01
3756,271,49,2,2025-06-13
3757,402,55,4,2025-01-09
3758,165,21,3,2025-03-12
3759,158,27,3,2025-01-22
3760,371,33,2,2025-08-03
3761,99,36,2,2025-02-18
3762,317,14,4,2025-08-13
3763,194,47,1,2025-06-25
3764,423,55,1,2025-03-15
3765,449,46,3,2025-10-16
3766,431,5,4,2025-08-02
3767,31,48,3,2025-04-13
3768,123,35,2,2025-07-06
3769,40,21,4,2025-09-06
3770,386,33,1,2025-01-24
3771,34,41,4,2025-08-12
3772,105,6,4,2025-10-04
3773,328,29,1,2025-03-19
3774,254,30,3,2025-06-17
3775,74,30,4,2025-07-23
3776,362,26,3,2025-08-11
3777,131,42,4,2024-12-04
3778,335,10,4,2025-07-22
3779,134,32,3,2025-09-22
3780,316,43,3,2025-10-13
3781,202,37,2,2025-10-19
3782,50,26,1,2025-11-09
3783,306,32,4,2025-08-18
3784,372,8,3,2024-12-30
3785,174,34,3,2025-11-02
3786,292,22,2,2025-09-15
3787,147,4,2,2025-04-05
3788,340,41,2,2024-11-21
3789,82,3,3,2025-10-03
3790,368,16,3,2025-08-16
3791,123,52,1,2025-03-05
3792,125,54,4,2025-05-19
3793,99,31,2,2025-04-22
3794,8,56,2,2025-03-03
3795,151,48,1,2024-11-25
3796,181,19,4,2025-01-15
3797,436,56,4,2025-06-07
3798,354,24,2,2025-04-04
3799,53,45,1,2025-04-26
3800,138,32,2,2025-09-21
3801,199,44,3,2025-10-12
3802,292,14,1,2025-01-21
3803,106,49,1,2025-01-18
3804,433,10,3,2024-12-11
3805,280,37,2,2025-04-17
3806,330,13,4,2025-03-24
3807,242,54,4,2025-04-04
3808,87,56,1,2025-02-14
3809,57,48,3,2025-09-17
3810,175,36,3,2025-10-21
3811,418,8,3,2025-01-05
3812,230,39,3,2025-06-25
3813,237,54,4,2025-07-25
3814,15,31,3,2025-06-02
3815,399,28,4,2025-05-07
3816,251,14,3,2025-06-06
3817,246,54,1,2025-08-12
3818,227,50,4,2025-07-17
3819,335,58,3,2024-12-18
3820,375,57,4,2025-03-04
3821,411,25,2,2025-08-30
3822,95,57,3,2025-03-12
3823,128,12,1,2025-01-14
3824,129,41,4,2025-10-07
3825,204,19,4,2025-07-27
3826,387,11,3,2025-03-14
3827,86,35,4,2025-04-09
3828,336,46,2,2025-06-04
3829,103,23,1,2025-02-11
3830,55,39,3,2024-12-12
3831,233,36,3,2025-03-18
3832,434,8,1,2025-01-25
3833,360,17,2,2025-06-19
3834,441,12,1,2025-05-10
3835,16,40,3,2025-02-21
3836,127,7,1,2025-06-14
3837,418,7,4,2025-09-22
3838,127,21,3,2025-11-01
3839,406,13,1,2025-06-19
3840,96,50,4,2025-05-28
3841,97,34,3,2025-06-04
3842,250,36,1,2025-04-30
3843,38,41,1,2025-08-22
3844,295,8,4,2025-01-26
3845,29,1,1,2025-10-26
3846,223,53,4,2025-08-03
3847,86,23,1,2025-09-08
3848,108,47,1,2025-11-03
3849,296,41,3,2025-05-13
3850,334,11,4,2025-06-29
3851,125,15,4,2025-07-26
3852,40,54,4,2025-08-12
3853,283,8,2,2025-08-16
3854,283,18,3,2025-06-04
3855,391,39,3,2025-11-03
3856,147,29,2,2025-09-20
3857,20,31,2,2025-02-22
3858,380,36,1,2024-12-01
3859,248,3,2,2025-05-03
3860,426,2,3,2025-05-31
3861,102,39,2,2025-07-04
3862,361,53,2,2025-07-01
3863,260,51,1,2025-05-30
3864,44,60,4,2025-11-03
3865,35,27,3,2025-01-08
3866,46,51,1,2024-12-29
3867,127,30,1,2025-01-21
3868,41,31,1,2025-02-06
3869,223,26,3,2025-02-12
3870,299,18,4,2024-12-17
3871,54,30,1,2025-07-06
3872,384,42,2,2025-09-22
3873,417,49,1,2025-01-22
3874,189,19,3,2024-12-17
3875,22,26,1,2025-06-27
3876,406,16,4,2025-02-27
3877,238,44,3,2024-11-24
3878,388,6,1,2024-11-30
3879,290,20,4,2024-12-03
3880,230,15,4,2025-07-28
3881,293,15,2,2025-02-27
3882,354,26,2,2025-11-14
3883,380,14,1,2024-12-06
3884,226,51,1,2025-03-16
3885,61,6,1,2025-10-23
3886,391,46,2,2025-08-07
3887,43,60,4,2025-08-26
3888,129,44,3,2025-07-18
3889,216,37,3,2025-02-17
3890,15,31,1,2024-11-25
3891,308,2,3,2025-01-29
3892,45,58,1,2025-04-12
3893,426,40,2,2025-09-02
3894,2,54,4,2025-03-17
3895,27,18,1,2025-07-14
3896,162,1,3,2025-08-01
3897,435,12,4,2025-01-10
3898,370,16,1,2025-06-06
3899,35,49,4,2025-06-24
3900,29,18,4,2025-07-03
3901,265,5,1,2025-05-05
3902,321,43,3,2025-03-07
3903,353,33,1,2025-02-08
3904,55,42,2,2025-03-05
3905,196,54,1,2025-09-01
3906,210,20,3,2025-05-29
3907,202,6,1,2025-05-19
3908,404,36,4,2024-12-28
3909,112,27,1,2025-01-16
3910,170,46,2,2025-10-20
3911,250,43,3,2025-03-17
3912,351,36,3,2025-04-08
3913,262,52,1,2025-01-29
3914,349,59,3,2025-06-04
3915,104,21,3,2024-11-21
3916,410,41,3,2024-11-20
3917,327,15,1,2025-09-22
3918,186,23,3,2025-04-23
3919,412,29,1,2025-09-29
3920,214,2,2,2025-10-05
3921,53,48,4,2025-03-08
3922,126,3,2,2025-11-18
3923,118,9,4,2025-04-22
3924,176,28,4,2025-02-04
3925,192,45,2,2025-03-18
3926,427,59,1,2025-09-29
3927,24,55,4,2024-12-14
3928,111,52,2,2025-02-22
3929,299,53,4,2025-03-17
3930,327,41,2,2025-07-24
3931,36,3,4,2025-09-27
3932,49,60,1,2025-09-02
3933,298,47,3,2025-07-26
3934,97,6,1,2025-09-06
3935,43,31,1,2025-09-05
3936,213,51,1,2025-02-21
3937,220,59,3,2025-10-16
3938,250,4,2,2025-11-12
3939,354,36,3,2025-08-27
3940,236,50,2,2025-01-05
3941,397,18,3,2025-07-04
3942,290,39,4,2024-12-17
3943,241,39,3,2025-11-18
3944,18,6,4,2025-05-30
3945,404,46,1,2024-12-20
3946,277,30,4,2025-05-26
3947,337,36,4,2025-05-16
3948,332,48,4,2025-09-19
3949,91,2,2,2025-04-07
3950,261,43,2,2025-10-03
3951,449,28,2,2025-06-07
3952,94,29,2,2025-03-03
3953,396,7,4,2025-10-25
3954,269,4,4,2025-10-18
3955,237,51,1,2025-02-10
3956,145,3,3,2025-04-18
3957,400,50,3,2025-08-16
3958,407,4,3,2025-07-01
3959,280,27,1,2025-04-30
3960,332,32,1,2025-07-12
3961,290,4,2,2025-08-20
3962,25,52,2,2025-07-14
3963,448,8,4,2025-11-10
3964,448,34,4,2025-01-05
3965,442,6,3,2025-04-27
3966,319,58,3,2025-07-24
3967,143,24,2,2025-11-07
3968,52,18,2,2025-02-09
3969,222,14,2,2025-08-15
3970,292,60,2,2025-07-08
3971,13,35,1,2024-11-26
3972,96,36,4,2025-05-21
3973,161,22,4,2025-01-20
3974,152,34,1,2025-05-05
3975,170,2,4,2025-05-22
3976,252,49,2,2025-02-01
3977,286,27,3,2025-08-03
3978,88,31,4,2025-01-10
3979,361,49,1,2024-12-28
3980,357,14,4,2025-04-05
3981,449,34,2,2024-12-11
3982,322,33,1,2025-10-09
3983,299,5,3,2025-03-15
3984,87,21,3,2024-12-11
3985,76,12,4,2025-06-27
3986,114,20,3,2025-01-15
3987,223,49,4,2025-11-03
3988,23,55,4,2025-03-06
3989,228,1,1,2025-09-17
3990,352,4,2,2025-11-16
3991,165,51,3,2024-11-19
3992,102,26,4,2025-10-02
3993,375,18,3,2025-05-25
3994,63,50,4,2025-01-28
3995,105,17,4,2025-08-26
3996,183,12,3,2025-01-05
3997,187,33,2,2025-01-21
3998,71,31,3,2025-09-09
3999,402,33,2,2025-10-19
4000,247,25,1,2025-01-22
4001,298,28,3,2025-10-08
4002,52,15,1,2025-02-15
4003,95,34,1,2025-02-09
4004,232,9,2,2025-01-12
4005,325,14,4,2025-04-01
4006,407,3,3,2025-01-04
4007,43,55,4,2025-08-21
4008,260,36,3,2025-04-05
4009,107,26,4,2025-10-24
4010,124,37,4,2024-12-14
4011,449,3,4,2024-12-31
4012,309,51,2,2025-01-24
4013,232,20,2,2025-08-28
4014,33,48,2,2025-03-18
4015,374,17,2,2025-01-18
4016,25,25,4,2025-07-09
4017,120,19,3,2025-07-28
4018,201,44,4,2025-10-08
4019,53,13,1,2024-12-04
4020,213,25,4,2025-10-17
4021,372,3,3,2025-10-18
4022,10,46,1,2025-02-11
4023,403,9,1,2025-06-18
4024,6,25,1,2025-05-13
4025,245,15,2,2025-04-02
4026,78,20,4,2025-04-30
4027,134,42,3,2025-07-15
4028,449,11,4,2025-04-18
4029,60,14,3,2025-06-24
4030,314,30,1,2025-10-29
4031,400,41,1,2025-07-27
4032,276,1,2,2025-02-07
4033,122,29,2,2025-06-20
4034,342,15,1,2025-06-17
4035,96,15,1,2025-03-13
4036,184,53,3,2025-02-04
4037,352,17,4,2025-07-20
4038,42,30,1,2025-01-19
4039,334,13,2,2025-08-19
4040,230,42,3,2025-10-11
4041,26,20,3,2024-12-25
4042,68,14,4,2025-10-17
4043,18,18,1,2025-08-10
4044,124,48,4,2025-06-30
4045,215,32,3,2025-10-23
4046,326,46,3,2025-09-09
4047,87,2,1,2025-05-24
4048,242,7,4,2025-07-17
4049,372,47,4,2025-09-21
4050,89,22,3,2025-09-11
4051,119,16,2,2025-08-03
4052,40,19,1,2025-05-06
4053,209,31,2,2025-02-19
4054,198,20,1,2025-03-04
4055,300,56,3,2025-11-07
4056,335,15,2,2024-12-20
4057,315,36,4,2025-03-06
4058,111,4,3,2025-03-05
4059,262,14,4,2024-12-13
4060,312,5,3,2024-12-08
4061,224,9,1,2025-05-28
4062,274,16,4,2025-05-09
4063,374,34,3,2025-02-17
4064,145,29,1,2025-06-08
4065,72,54,3,2024-12-15
4066,237,21,4,2025-04-16
4067,100,31,2,2025-07-05
4068,288,34,3,2025-01-26
4069,369,53,2,2025-11-11
4070,175,40,2,2025-06-17
4071,53,48,2,2025-06-15
4072,19,19,1,2025-01-20
4073,273,35,1,2025-03-19
4074,359,47,4,2025-11-13
4075,246,38,4,2025-07-14
4076,338,43,1,2025-02-08
4077,28,10,3,2024-12-16
4078,101,22,3,2025-09-16
4079,449,32,4,2025-01-12
4080,184,58,2,2025-10-10
4081,434,29,1,2025-06-16
4082,61,55,4,2025-06-10
4083,297,2,4,2025-04-15
4084,385,2,2,2025-11-11
4085,133,40,2,2025-04-22
4086,26,56,1,2025-07-16
4087,152,59,1,2025-08-13
4088,84,19,2,2025-04-18
4089,314,16,2,2025-04-14
4090,341,57,1,2025-08-13
4091,192,59,3,2025-11-17
4092,160,60,1,2025-05-16
4093,112,27,1,2025-08-19
4094,41,48,4,2025-07-01
4095,382,56,2,2024-12-10
4096,280,13,4,2025-03-08
4097,173,59,3,2025-01-29
4098,239,43,2,2025-08-28
4099,356,45,2,2025-08-29
4100,383,18,1,2025-06-08
4101,206,2,3,2025-07-31
4102,336,12,2,2025-06-27
4103,65,56,4,2025-10-28
4104,151,56,3,2025-05-16
4105,167,16,2,2025-10-03
4106,38,21,2,2025-02-27
4107,196,34,2,2025-05-22
4108,449,40,1,2025-03-21
4109,296,39,3,2025-02-05
4110,54,54,4,2025-04-04
4111,13,43,1,2025-06-16
4112,235,46,2,2025-03-17
4113,53,18,2,2025-07-26
4114,64,37,4,2025-05-01
4115,298,52,3,2025-07-12
4116,296,13,2,2024-12-11
4117,287,13,1,2024-12-27
4118,379,7,2,2025-05-02
4119,432,4,4,2025-01-05
4120,119,11,2,2025-01-30
4121,112,27,1,2024-12-20
4122,269,34,2,2025-10-30
4123,379,45,4,2025-01-26
4124,276,29,2,2025-04-05
4125,210,52,1,2025-03-16
4126,401,3,2,2025-04-13
4127,393,42,1,2025-06-05
4128,73,58,3,2025-10-18
4129,3,29,2,2025-03-13
4130,312,28,3,2025-02-02
4131,108,22,4,2025-06-16
4132,313,27,3,2024-12-30
4133,375,28,3,2025-11-12
4134,277,1,4,2025-08-03
4135,183,44,4,2025-07-12
4136,344,5,3,2025-03-10
4137,217,12,4,2025-03-03
4138,272,35,1,2025-06-13
4139,26,6,4,2025-03-22
4140,104,46,3,2025-09-09
4141,105,40,4,2025-11-07
4142,419,3,3,2025-10-17
4143,327,6,3,2025-08-17
4144,50,2,2,2025-05-24
4145,190,21,3,2025-02-07
4146,214,16,3,2025-04-06
4147,25,60,4,2024-12-12
4148,84,6,4,2025-10-01
4149,450,10,2,2025-06-26
4150,406,51,3,2025-03-23
4151,206,23,3,2025-05-18
4152,125,58,3,2025-05-05
4153,132,28,1,2025-02-03
4154,214,21,1,2025-03-14
4155,118,10,2,2025-10-19
4156,149,14,4,2025-04-28
4157,313,17,1,2025-10-09
4158,394,17,2,2025-09-22
4159,74,59,4,2024-12-23
4160,12,49,2,2025-02-24
4161,53,23,4,2025-06-03
4162,450,45,1,2025-03-01
4163,36,3,4,2025-05-17
4164,91,27,3,2025-08-17
4165,347,7,2,2025-02-13
4166,206,13,2,2025-08-06
4167,213,39,4,2024-12-11
4168,36,32,3,2025-04-18
4169,150,48,2,2025-03-25
4170,377,43,4,2025-06-14
4171,407,55,4,2025-04-28
4172,282,38,2,2025-02-14
4173,5,9,3,2025-09-09
4174,117,34,4,2025-08-20
4175,72,51,2,2025-04-21
4176,449,14,4,2025-03-24
4177,324,45,4,2025-07-17
4178,182,17,1,2025-08-03
4179,395,52,3,2025-10-27
4180,250,35,1,2024-11-29
4181,197,35,4,2025-08-24
4182,250,24,2,2025-02-15
4183,418,12,1,2025-04-30
4184,116,33,1,2025-06-16
4185,371,60,2,2025-04-09
4186,163,26,2,2025-08-07
4187,244,1,3,2025-08-05
4188,247,38,2,2025-05-06
4189,419,53,3,2024-12-18
4190,171,5,4,2024-12-03
4191,377,32,4,2025-04-13
4192,177,23,1,2025-07-26
4193,446,39,4,2025-10-16
4194,73,36,1,2025-03-05
4195,21,13,3,2025-05-20
4196,403,56,4,2025-08-25
4197,80,21,1,2025-04-27
4198,137,10,1,2025-01-06
4199,25,18,3,2025-08-06
4200,19,16,4,2025-06-05
4201,120,2,4,2024-12-05
4202,291,23,3,2025-01-07
4203,283,3,3,2025-04-08
4204,397,29,4,2025-02-19
4205,33,57,2,2025-01-27
4206,64,33,4,2025-01-05
4207,82,51,1,2025-05-10
4208,242,57,1,2025-03-20
4209,427,43,4,2025-01-06
4210,90,19,1,2025-02-11
4211,171,16,1,2025-04-05
4212,410,16,4,2024-12-23
4213,216,37,1,2025-09-25
4214,429,10,4,2025-04-13
4215,37,26,1,2025-10-04
4216,240,50,2,2025-10-28
4217,216,60,2,2025-09-20
4218,333,50,4,2025-08-18
4219,286,6,4,2025-06-13
4220,296,15,4,2025-11-06
4221,148,55,4,2025-09-28
4222,176,24,1,2025-05-05
4223,172,60,3,2025-06-25
4224,186,3,1,2024-11-26
4225,264,54,3,2025-11-10
4226,195,36,2,2025-07-31
4227,427,36,4,2025-03-09
4228,392,34,4,2024-11-30
4229,161,32,3,2024-12-06
4230,49,49,4,2024-11-28
4231,439,35,2,2025-06-25
4232,417,39,3,2025-03-21
4233,13,29,3,2025-11-04
4234,57,30,1,2025-07-26
4235,225,16,1,2025-09-10
4236,58,60,2,2025-03-31
4237,88,30,2,2025-07-05
4238,363,55,4,2024-11-21
4239,70,60,3,2025-10-06
4240,28,7,1,2025-10-05
4241,289,23,1,2025-02-14
4242,219,45,3,2025-11-13
4243,357,26,4,2025-03-09
4244,216,39,1,2025-02-15
4245,401,10,4,2025-03-14
4246,15,44,3,2025-05-22
4247,390,55,1,2025-08-22
4248,214,23,4,2025-05-18
4249,391,57,1,2025-01-22
4250,450,22,2,2025-04-23
4251,235,50,1,2025-08-14
4252,55,25,3,2025-06-02
4253,242,21,3,2025-08-28
4254,223,2,4,2024-11-18
4255,397,51,4,2025-02-16
4256,389,2,2,2025-07-04
4257,286,13,3,2025-07-01
4258,241,50,4,2025-07-21
4259,256,23,4,2025-04-12
4260,46,30,3,2025-09-11
4261,92,37,3,2025-05-15
4262,175,30,4,2025-07-11
4263,331,12,4,2025-01-02
4264,412,40,2,2025-09-26
4265,402,47,1,2025-07-19
4266,214,43,1,2025-10-08
4267,271,11,2,2025-09-13
4268,53,34,4,2025-01-10
4269,305,48,2,2025-01-18
4270,20,32,4,2025-10-18
4271,443,41,1,2025-07-23
4272,226,15,1,2024-12-13
4273,152,52,4,2024-11-21
4274,44,47,3,2025-03-16
4275,169,46,2,2025-01-29
4276,193,26,2,2025-10-10
4277,107,9,3,2025-07-21
4278,140,32,3,2025-02-04
4279,369,30,4,2025-01-04
4280,209,38,3,2025-02-03
4281,385,6,2,2025-02-05
4282,322,48,1,2025-09-12
4283,81,55,1,2025-05-26
4284,253,55,1,2025-02-08
4285,382,37,4,2025-09-18
4286,360,7,3,2025-04-07
4287,325,17,2,2025-07-04
4288,377,22,3,2024-12-28
4289,277,37,2,2024-12-10
4290,76,55,4,2025-10-13
4291,170,16,2,2025-06-09
4292,17,44,2,2025-06-04
4293,341,46,4,2025-06-09
4294,308,35,3,2025-07-17
4295,125,30,3,2025-09-01
4296,208,30,3,2025-03-09
4297,91,4,2,2025-05-17
4298,122,4,4,2025-02-20
4299,119,44,3,2025-04-12
4300,301,36,2,2025-11-14
4301,230,18,4,2025-01-30
4302,182,44,2,2025-06-05
4303,379,40,2,2025-06-14
4304,318,30,4,2025-02-14
4305,51,30,4,2025-01-12
4306,238,38,3,2025-06-30
4307,286,46,2,2025-07-08
4308,6,56,2,2025-01-02
4309,293,57,1,2025-07-13
4310,442,21,1,2025-06-24
4311,274,42,2,2024-12-05
4312,301,38,1,2025-08-09
4313,211,4,1,2025-05-25
4314,272,1,1,2025-10-20
4315,430,16,2,2025-02-24
4316,196,11,1,2025-03-13
4317,270,17,3,2025-01-26
4318,93,25,1,2025-03-27
4319,151,2,2,2024-12-22
4320,89,37,4,2024-12-17
4321,353,23,4,2025-08-25
4322,231,49,2,2025-04-26
4323,153,37,4,2025-03-01
4324,228,23,3,2025-09-30
4325,54,1,3,2025-06-07
4326,270,27,3,2024-12-31
4327,265,31,1,2025-08-17
4328,426,10,2,2025-05-05
4329,39,5,3,2025-06-04
4330,425,12,1,2025-06-26
4331,318,9,3,2025-09-12
4332,98,6,3,2025-09-22
4333,324,49,2,2025-04-01
4334,67,41,2,2025-10-26
4335,97,26,2,2025-07-02
4336,348,37,1,2025-05-04
4337,399,55,1,2025-03-01
4338,398,4,2,2025-08-20
4339,4,32,3,2025-07-28
4340,437,14,4,2025-11-13
4341,119,54,1,2025-09-13
4342,376,10,1,2025-03-03
4343,354,39,1,2025-01-28
4344,419,28,1,2025-03-07
4345,288,36,4,2024-11-29
4346,249,40,3,2025-07-04
4347,328,10,1,2025-07-16
4348,11,50,4,2024-12-22
4349,192,42,1,2025-06-23
4350,216,22,1,2025-07-08
4351,450,9,3,2024-12-21
4352,205,14,3,2025-08-16
4353,115,17,1,2025-02-01
4354,133,58,4,2024-12-27
4355,215,14,2,2025-01-24
4356,180,40,1,2025-02-10
4357,316,49,3,2025-04-29
4358,4,16,4,2025-03-21
4359,303,14,1,2025-04-12
4360,104,46,3,2025-07-28
4361,263,52,4,2025-01-08
4362,428,25,4,2025-01-07
4363,180,16,2,2025-07-19
4364,154,29,2,2025-05-18
4365,85,37,3,2025-05-17
4366,13,6,1,2025-09-28
4367,3,9,2,2025-05-30
4368,83,47,4,2025-07-06
4369,319,46,1,2025-11-17
4370,283,2,3,2024-11-20
4371,426,26,2,2025-11-06
4372,110,50,1,2025-05-20
4373,232,13,1,2025-05-04
4374,270,16,2,2025-03-02
4375,434,2,1,2025-07-21
4376,294,53,2,2025-08-15
4377,101,34,1,2025-01-09
4378,23,12,3,2025-02-22
4379,89,44,4,2025-04-05
4380,239,39,1,2024-12-15
4381,54,58,4,2025-01-07
4382,262,28,4,2025-08-03
4383,246,31,3,2025-01-02
4384,70,7,2,2024-11-23
4385,235,36,1,2025-04-20
4386,102,15,2,2025-06-06
4387,259,53,2,2025-06-24
4388,226,29,1,2025-04-16
4389,188,18,2,2025-09-11
4390,124,14,4,2024-12-10
4391,104,28,3,2025-08-11
4392,409,54,2,2025-09-14
4393,59,54,3,2025-07-18
4394,82,54,1,2025-10-12
4395,292,6,1,2024-12-19
4396,375,32,1,2025-09-20
4397,249,50,1,2025-10-26
4398,422,34,1,2024-12-12
4399,178,7,2,2025-01-29
4400,140,6,1,2025-07-10
4401,450,26,2,2025-10-25
4402,213,31,1,2025-07-13
4403,258,12,2,2025-05-25
4404,412,55,2,2025-06-15
4405,261,23,4,2025-11-13
4406,291,35,4,2025-09-08
4407,344,1,2,2025-06-21
4408,282,26,3,2025-11-05
4409,139,13,1,2025-02-03
4410,17,22,2,2025-06-26
4411,352,12,3,2025-08-27
4412,203,6,4,2024-12-03
4413,357,41,3,2025-06-02
4414,296,46,1,2025-07-30
4415,33,59,1,2024-12-15
4416,108,47,2,2025-02-11
4417,429,18,3,2024-12-05
4418,108,7,3,2025-05-22
4419,149,24,1,2025-07-06
4420,431,3,4,2025-03-20
4421,35,50,2,2025-07-01
4422,314,1,4,2025-04-24
4423,287,33,2,2024-12-30
4424,413,22,1,2025-05-04
4425,243,35,1,2025-07-27
4426,301,40,3,2025-04-10
4427,385,25,2,2025-07-16
